Child sex abuse on the rise in Pakistan: report,March 23 2017
Air chief extends  heartiest felicitations  on Pakistan Day,March 23 2017
Military courts won’t deliver justice says Amnesty International,March 23 2017
‘Govt policies weakening federation’,March 23 2017
Haqqani lacked authority to issue visas: Zardari,March 23 2017
Military courts won’t deliver justice: AI,March 22 2017
Army pledges to cleanse country  of fassadis,March 22 2017
Nation celebrates Pakistan Day today,March 22 2017
Bureaucracy differences severe; Secretariat Group to approach court,March 22 2017
DC pays surprise visit to rural health centres,March 22 2017
Key TTP commander among six gunned down in Hangu,March 22 2017
Child sex abuse on the rise in Pakistan,March 22 2017
Hamid Saeed Kazmi cleared from corruption charges,March 22 2017
SHC petition filed Sikhism to be included in census form,March 22 2017
Sugar prices to increase mafia creates sugar crises,March 22 2017
Nation to celebrates Pakistan Day tomorrow,March 22 2017
GCU to establish Punjabi Department soon: VC,March 22 2017
MQM MPA says no to anti-Pakistan rant joins PSP,March 22 2017
Army pledges to cleanse country of fassadis,March 22 2017
Bilawal extended felicitation to newly elected office bearers of PFUJ,March 22 2017
‘Let every dog has its day!’,March 22 2017
Britain ‘must settle accounts’ before leaving EU: Barnier,March 22 2017
Pakistan Bangladesh relations strengthened,March 22 2017
Chaudhary Nisar warns against blasphemous content on social media,March 22 2017
Hamid Saeed Kazmi released from jail,March 22 2017
PK661 black box report points to engine failure,March 22 2017
Case registered against PU students who attacked cultural day celebrations,March 22 2017
Army chief pledges to eradicate terrorism in patriotic Pakistan Day video,March 22 2017
Pakistan Navy ships reach Malaysia  to participate in LIMA Exhibition,March 22 2017
Young people’s love for army bothers Rabbani,March 22 2017
Science labs available in only 30 schools out of 1196 in Larkana district,March 22 2017
World Poetry Day observed at SALU,March 22 2017
Police arrest two for misbehaving with polio worker,March 22 2017
FIA moves ‘fraudster’ to Lahore,March 22 2017
Bilawal vows Baloch won’t live under Sharifs anymore,March 22 2017
Afghans celebrate Nowruz  amid ongoing insurgency,March 22 2017
NEPRA decision to reduce  K-Electric tariff hailed,March 22 2017
3 Karachi mayor not happy with Dr Salma’s induction,March 22 2017
20 Baloch insurgents surrender; confess to receiving RAW funding,March 22 2017
Rights activist urges govt for  Dr Aafia’s repatriation,March 22 2017
PAEC CPIH sign MoU for  mutual cooperation,March 22 2017
PM has  put Pakistan on path to progress: Marriyum,March 22 2017
4.0 -magnitude earthquake jolts  Islamabad Swabi other areas,March 22 2017
WASA Hyderabad worker attempts suicide against non-payment  of salary,March 22 2017
‘Pakistan to  continue supporting all initiatives for regional peace’,March 22 2017
SC informed of massive irregularities in NAB appointments promotions,March 21 2017
PM has put Pakistan on path to progress: Marriyum,March 21 2017
Rescue 1122 launches tree plantation campaign,March 21 2017
Karachi mayor not happy with Dr Salma’s induction,March 21 2017
20 Baloch insurgents surrender; confess receiving RAW funding,March 21 2017
Babar Butt murder: ATC grants pre-arrest bail to suspect,March 21 2017
Environment secy’s reply sought over non-regularisation of employees,March 21 2017
No power can undo our resilient Pakistan: DG ISPR,March 21 2017
CM peeved at slow pace of uplift projects,March 21 2017
Jashan-e-Baharan celebrations at full swing across DHA,March 21 2017
Clash at Punjab University leaves 19 students injured,March 21 2017
4.0-magnitude earthquake jolts Islamabad Swabi other areas,March 21 2017
‘Pakistan to continue supporting all initiatives for regional peace’,March 21 2017
Young people’s love for army bothers: Raza Rabbani,March 21 2017
Rangers recover huge cache of weapons in Karachi,March 21 2017
Pakistani-Americans prepare to celebrate Pakistan Day,March 21 2017
Former president tried to cut a covert deal with me: Nawaz Sharif,March 21 2017
PTI leader moves resolution against Najam Sethi,March 21 2017
PPP attempting to capture PML-N’s stronghold,March 21 2017
Clashes erupt in PU during’Pashtun Culture Day’ celebrations,March 21 2017
Pak-Afghan border crossings open after a month of closure,March 21 2017
Court hands death penalty to man charged with murder,March 21 2017
Census officials attacked policeman injured,March 21 2017
Pakistan Day parade: Full dress rehearsal to be held in Islamabad today,March 21 2017
Huge cache of weapons found in Karachi’s Safari Park,March 21 2017
Sindh governor wishes to protect women and utilise their capabilities,March 21 2017
Rajwana finds girls of southern Punjab in  good hands,March 21 2017
Election rigging: Kh Asif is clean,March 21 2017
Pakistan’s current account deficit swells to $5.4bn  in 8MFY17,March 21 2017
Tunisian envoy hopeful of better ties with Pakistan,March 21 2017
Polish Navy chief calls  on CNS CJCSC,March 21 2017
Resident of Badin petroleum  engineer kidnapped in South Sudan,March 21 2017
Islamabad lodges protest with  Delhi over  ceasefire violation,March 21 2017
Nepra seeks views on induction of CPEC security cost in tarrif,March 21 2017
Aleem takes over coastal command of Pakistan Navy,March 21 2017
Referee Judge reserves  verdict on Dr Asim’s bail plea,March 21 2017
Open Borders: What next?,March 21 2017
LHC seeks video clip of CM’s speech,March 21 2017
Sri Lankan team attacker killed in US drone strike,March 21 2017
Shehbaz Sharif inaugurates feeder bus service in Lahore,March 21 2017
Tehmina Janjua becomes Pakistan’s first ever female foreign secretary,March 20 2017
Shehbaz Sharif denounces Imran’s ‘Jangla Bus’ comments,March 20 2017
Man nephew kidnapped in Faisalabad,March 20 2017
Sharjeel Memon granted 15-day protective bail by IHC,March 20 2017
ATC declares Farooq Sattar as ‘proclaimed offender’,March 20 2017
‘SC to declare Nawaz Sharif innocent in Panama case’,March 20 2017
PPP files petition against census demand transparency,March 20 2017
Khalid Latif Mohammad Irfan interrogated by FIA over spot-fixing,March 20 2017
ACCA launches research report online certificates,March 20 2017
Tehmina Janjua becomes Pakistan’s first woman Foreign Secretary,March 20 2017
Police detain 16 during Karachi operations,March 20 2017
Pakistan summons Indian deputy high commissioner over ceasefire violations,March 20 2017
Chinese troops arrive for Pakistan day parade,March 20 2017
Indus Water Commission talks to start in Islamabad today,March 20 2017
SC dismisses PTI’s review petition regarding NA-110 rigging case,March 20 2017
Jhangi Syedan case: Four suspected murderers seized in capital,March 20 2017
Nawaz Sharif orders immediate reopening of Pak-Afghan border,March 20 2017
IHC acquits Hamid Saeed Kazmi in Hajj corruption case,March 20 2017
Zardari begins career as political analyst on news channel,March 20 2017
Umerkot Municipality stops water supply to school,March 20 2017
Sindh CM says PPP believes in freedom of press,March 20 2017
Windstorm torrential rain  lash Dadu,March 20 2017
Nawaz gives warm welcome to Qatari VIPs,March 20 2017
Hindu Marriage Bill signed into law,March 20 2017
Imran should stop crying accept his corruption: Minister,March 20 2017
Pakistan wants peace  with  neighbours: PM,March 20 2017
Hepatitis Filter Clinic to wage war against the disease: Shehbaz,March 20 2017
‘Pakistan to descend into anarchy if Nawaz’s stance accepted in Panama case’,March 20 2017
Highway police claim arresting 32 suspects,March 20 2017
Govt to table bill for extending Military Courts’ term,March 20 2017
Govt planning to establish Science & Technology Institutes for socio-economic development,March 19 2017
CM approves ETEA’s revamping,March 19 2017
Over 100 Chinese firms interested to build 28-storey twin tower,March 19 2017
Anti-polio drive in 11 districts starts today,March 19 2017
Daylong auto festival draws crowd in city,March 19 2017
‘Hurdle’ to set up VU campuses in Sialkot laid bare,March 19 2017
Pakistan wants peace with neighbours: PM,March 19 2017
Pakistan winning foreign investors’ confidence: Ahsan,March 19 2017
‘Puppet regime arresting Kashmiri leaders out of frustration’,March 19 2017
Collision between two vehicles kills one injures seven,March 19 2017
Shehbaz Sharif vows to establish liver transplant centers in 36 districts,March 19 2017
KP governor congratulates Peshawar Zalmi for winning PSL-2017,March 19 2017
20-year-old dies as wall collapses,March 19 2017
70 suspects arrested arms recovered,March 19 2017
‘Nawaz Sharif holding party meeting to take party into confidence’,March 19 2017
CM upgrades basic pay scale of police,March 19 2017
Man killed at his house in Karachi,March 19 2017
‘Will invite quality players not Railukatay when PTI holds PSL’,March 19 2017
English cricket board chairman criticises Imran’s ‘phateechar’ comment,March 19 2017
Pakistan Day rehearsals held in Islamabad,March 19 2017
NAB targeting Sindh lawmakers: Sharjeel Memon,March 19 2017
Babar Ghauri dismisses allegations by MQM leader,March 19 2017
Pakistan can’t operate without Karachi: Mustafa Kamal,March 19 2017
Blatant aggression: Indian firing at LoC injures two children,March 19 2017
Full dress rehearsal underway for Pakistan Day parade,March 19 2017
CCTV cameras upgraded at Sehwan shrine,March 19 2017
Sharjeel Memon arrested and released after investigation,March 19 2017
Traders protest against closure of Pak-Afghan border,March 19 2017
PN flotilla participates in drill in Colombo,March 19 2017
PSL 2017 sets high viewership benchmark for future sports events,March 19 2017
Census moves to head-count phase,March 19 2017
60-year-old woman killed in Indian firing along LoC,March 19 2017
UN adopts Pakistan-sponsored resolution on drug trafficking,March 19 2017
PML-N compromised its promise to end govt borrowings minimising direct taxation to reduce burden on masses,March 19 2017
ATM skimming gang arrested  in Karachi,March 19 2017
Indian firing along LoC kills woman,March 19 2017
Intelligence agencies FC foil terror bid,March 19 2017
Suspect remanded in Chaudhry Aslam murder case,March 19 2017
Two brothers among three gunned down,March 19 2017
ATM skimming gang arrested in Karachi,March 19 2017
Passengers fight forces pilot to make emergency landing,March 18 2017
Shahbaz Sharif urges nation to provide correct information to census staff,March 18 2017
KP CM and Sec Industries at loggerheads over a retired official,March 18 2017
UHS to have new girls’ hostel academic block,March 18 2017
